16:58	85.27	8.28	2.99	0.67
17:04	85.27	8.28	2.99	0.67
17:09	85.27	8.23	3.03	0.67
17:14	85.27	8.28	2.99	0.67
17:19	85.27	8.28	2.99	0.72
17:24	85.27	8.28	2.99	0.67
17:29	85.27	8.28	2.94	0.67
17:34	85.27	8.28	2.94	0.67
17:39	85.22	8.33	2.99	0.67
17:44	85.27	8.28	2.99	0.67
17:50	85.22	8.33	2.94	0.67
17:55	85.22	8.33	2.99	0.67
18:00	85.22	8.33	2.94	0.72
18:05	85.22	8.28	2.99	0.72
18:10	85.22	8.33	2.94	0.77
18:15	85.22	8.33	2.94	0.72
18:20	85.22	8.33	3.03	0.72
18:25	85.22	8.33	2.94	0.72
18:30	85.22	8.33	2.99	0.67
18:35	85.22	8.33	2.94	0.67
18:41	85.22	8.33	2.94	0.58
18:46	85.22	8.33	2.94	0.72
18:51	85.22	8.33	2.94	0.72
18:56	85.22	8.33	2.94	0.72
19:01	85.22	8.33	2.94	0.72
19:06	85.22	8.33	2.94	0.72
19:11	85.22	8.23	3.03	0.63
19:17	85.22	8.33	2.94	0.72
19:22	85.22	8.33	2.94	0.72
19:27	85.22	8.33	2.94	0.72
19:32	85.22	8.38	2.94	0.53
19:37	85.22	8.38	2.89	0.72
19:42	85.27	8.28	2.94	0.72
19:47	85.22	8.38	2.89	0.72
19:52	85.22	8.38	2.89	0.63
19:57	85.22	8.38	2.89	0.72
20:02	85.22	8.38	2.89	0.72
20:07	85.22	8.38	2.89	0.63
20:12	85.22	8.28	2.99	0.67
20:17	85.22	8.38	2.84	0.63
20:22	85.22	8.38	2.79	0.63
20:27	85.22	8.38	2.84	0.63
20:32	85.27	8.33	2.70	0.63
20:37	85.32	8.23	2.84	0.63
20:43	85.27	8.33	2.65	0.63
20:48	85.27	8.33	2.74	0.63
20:53	85.27	8.33	2.74	0.63
20:58	85.27	8.33	2.79	0.63
21:03	85.27	8.33	2.74	0.63
21:08	85.27	8.33	2.79	0.63
21:13	85.27	8.33	2.79	0.63
21:18	85.27	8.33	2.79	0.63
21:23	85.32	8.28	2.79	0.63
21:28	85.27	8.33	2.79	0.63
21:33	85.27	8.33	2.70	0.63
21:38	85.27	8.33	2.74	0.63
21:43	85.32	8.28	2.74	0.63
21:48	85.32	8.28	2.79	0.63
21:53	85.32	8.28	2.74	0.63
